Interval,504.0000,usec
pin1,pin2,pin3
342,344,341
342,344,341
342,344,341
343,344,341
343,343,342
344,343,342
344,342,342
344,342,342
343,342,342
344,341,342
343,342,341
342,341,341
341,342,341
340,342,341
340,341,341
340,341,341
341,341,341
341,341,341
341,342,341
341,342,340
341,342,340
342,342,340
342,343,340
342,343,340
342,344,340
342,344,340
342,344,341
342,345,341
342,344,341
342,345,340
341,346,340
342,346,341
341,346,341
341,345,341
341,345,342
339,344,341
339,343,342
338,343,342
339,343,342
339,342,342
339,340,342
340,341,342
341,340,342
341,340,342
341,340,342
342,340,342
340,341,341
339,340,341
338,340,341
337,340,341
339,340,340
341,340,340
343,341,340
344,341,340
346,342,339
347,343,339
346,344,339
346,344,339
343,345,340
343,345,340
343,345,341
342,344,341
342,343,342
342,344,342
344,343,342
344,342,343
343,341,343
343,341,343
343,340,343
342,339,342
340,339,342
340,338,342
340,339,341
341,339,341
341,340,340
340,341,339
341,342,339
342,343,339
343,344,339
342,346,339
342,346,340
343,347,340
342,347,341
342,348,341
341,348,341
341,348,342
341,348,343
343,347,342
341,346,342
340,344,342
341,342,341
340,341,341
339,340,341
338,339,341
337,338,341
337,337,341
337,337,340
337,338,340
337,338,339
338,338,340
340,339,339
342,339,339
343,340,340
342,342,340
344,342,341
345,344,342
344,344,342
343,344,342
342,345,343
342,345,343
342,345,343
344,345,342
345,345,342
347,344,341
347,344,341
346,343,340
346,342,340
344,342,339
343,340,339
341,340,339
340,339,339
340,339,339
339,339,339
341,339,339
341,341,339
342,340,340
342,341,341
342,342,341
342,342,342
341,343,342
341,344,343
340,345,343
341,346,344
342,347,344
341,347,344
342,348,343
341,348,343
341,348,342
340,348,341
339,347,340
338,346,339
337,344,339
337,342,339
338,342,338
339,341,339
340,339,339
340,338,339
340,338,340
340,338,340
338,338,341
337,337,341
337,337,342
337,338,342
339,338,343
341,340,343
343,340,343
346,342,342
347,344,342
349,344,341
348,346,341
345,347,341
344,346,341
342,347,341
343,345,341
344,345,341
344,345,340
346,343,340
346,342,341
346,341,341
345,340,341
345,340,341
343,339,340
342,337,341
341,337,341
339,338,341
340,338,341
340,339,340
341,340,340
342,341,340
341,344,340
342,344,340
341,346,340
340,347,340
340,348,341
341,349,342
340,350,342
341,350,343
342,350,343
341,349,343
340,346,343
339,345,342
339,343,342
338,341,342
337,340,341
338,338,341
337,338,340
336,338,340
336,337,339
337,336,339
338,336,339
340,336,338
340,337,338
340,339,338
341,339,339
342,341,339
344,342,340
345,344,341
344,345,342
344,345,343
344,345,344
344,346,345
346,347,345
347,346,345
346,346,344
348,344,343
348,343,343
346,342,341
345,341,340
344,340,340
342,339,339
341,338,339
341,338,339
342,338,338
343,339,338
343,340,337
344,340,338
342,342,338
341,343,339
340,344,339
339,346,340
339,346,342
340,348,344
341,349,344
341,350,345
341,351,345
341,350,344
339,350,344
337,347,342
336,347,342
335,344,341
336,342,340
336,340,340
339,338,340
340,338,340
339,338,339
337,336,339
335,336,339
334,335,340
334,336,340
335,337,340
338,337,340
341,340,341
345,341,341
347,343,342
348,344,342
349,344,342
346,346,343
345,346,343
344,347,343
343,347,342
344,346,342
346,346,341
349,344,341
349,344,341
350,342,340
351,340,340
348,340,340
346,338,340
343,338,340
341,337,340
341,337,340
342,338,340
344,339,340
344,341,341
344,342,341
343,344,340
342,346,341
340,348,342
338,349,341
338,350,342
338,350,342
338,350,343
339,349,343
338,347,342
338,345,342
337,343,341
336,341,341
336,341,341
336,340,341
335,339,340
335,338,340
335,336,340
336,335,340
336,336,339
337,336,339
338,337,339
339,339,339
341,340,339
341,342,339
341,343,340
342,344,340
344,345,341
345,346,342
346,346,343
347,346,344
348,346,344
350,345,344
348,344,343
347,342,342
346,342,342
347,340,341
347,340,341
347,339,341
346,339,340
345,339,340
346,338,339
346,339,339
347,340,339
346,342,338
344,343,337
343,346,338
341,347,339
341,349,340
341,351,341
340,351,341
338,352,342
337,349,342
337,348,343
335,347,343
335,344,343
335,342,343
335,340,343
336,339,343
336,337,342
335,335,342
333,335,342
332,334,341
331,335,340
332,335,340
334,337,339
339,339,338
342,342,339
343,343,339
344,345,339
344,346,340
344,346,340
342,348,341
342,347,342
342,347,343
344,346,343
348,344,344
351,344,343
352,342,343
351,341,343
350,339,342
349,338,341
346,337,340
346,337,340
346,339,340
347,338,340
347,340,340
347,341,340
350,343,339
348,347,338
346,347,338
342,349,339
339,349,339
339,349,340
339,349,341
340,347,342
340,347,343
340,345,344
339,344,343
335,343,343
333,341,343
331,340,343
332,337,343
334,336,343
335,337,342
336,337,341
336,337,341
337,338,341
336,339,339
334,339,339
334,341,338
334,342,338
336,343,338
337,344,338
340,345,339
343,345,339
347,345,340
348,344,341
347,344,340
347,344,341
346,343,341
346,342,342
346,341,343
346,341,343
348,341,343
350,340,343
350,341,343
348,340,342
347,342,341
348,343,340
349,345,340
350,346,340
349,348,339
347,349,340
345,348,339
341,349,339
339,348,339
338,346,339
338,344,340
338,342,341
338,342,341
337,341,341
336,339,342
335,337,343
335,336,343
334,336,344
332,336,343
331,336,342
332,337,343
334,339,342
337,341,342
338,343,341
339,344,340
340,346,340
340,347,340
339,348,340
339,347,340
337,347,340
338,345,340
340,344,340
343,342,340
348,341,341
350,341,341
350,340,341
349,338,341
348,337,341
346,339,341
346,339,341
347,340,342
345,341,342
347,343,342
348,346,341
349,347,340
350,348,340
350,349,340
349,349,339
345,349,338
341,347,339
339,346,339
339,345,339
341,344,341
341,343,341
340,341,341
338,339,341
338,337,342
337,336,343
336,336,343
334,336,344
334,337,344
334,338,344
333,339,344
334,340,344
335,342,342
337,343,341
337,344,341
337,344,341
336,345,340
337,345,339
339,344,338
340,344,338
341,343,338
344,342,339
347,342,339
348,342,339
347,342,340
346,341,341
347,341,342
347,340,342
347,341,343
346,343,342
345,344,342
347,346,342
348,347,342
349,349,342
350,349,341
348,349,340
345,348,340
343,345,339
341,344,338
340,342,338
340,342,338
340,342,339
340,339,340
339,338,341
338,337,342
337,336,342
336,336,343
335,335,343
335,337,344
336,339,344
337,341,344
337,342,344
338,344,343
339,345,342
340,346,342
339,347,341
338,347,341
337,347,339
336,345,339
337,344,339
340,342,339
343,341,339
347,340,339
348,340,339
347,339,340
345,339,340
344,339,341
344,339,341
344,340,342
344,342,342
345,345,343
346,346,343
347,348,342
349,347,342
349,348,342
347,348,341
344,347,340
342,346,339
340,345,338
339,345,338
341,343,338
342,343,339
344,340,339
343,339,340
342,338,341
340,338,341
338,337,342
336,337,343
335,338,343
334,338,344
334,341,344
336,341,344
338,343,343
339,343,343
340,343,343
339,344,342
339,343,341
337,343,339
337,342,338
339,342,338
342,342,338
344,342,338
346,343,338
347,342,339
346,341,340
345,341,341
344,341,342
344,343,342
343,345,342
343,347,342
345,348,343
346,349,343
348,349,343
349,349,343
347,348,341
344,346,341
341,343,339
340,341,339
338,341,338
339,340,338
340,338,338
341,337,339
340,337,339
339,336,340
337,335,341
336,336,342
337,338,342
340,340,343
340,342,344
340,343,345
340,344,345
341,346,345
340,347,344
339,346,344
338,347,343
338,346,342
339,345,340
339,343,339
341,341,339
344,340,339
347,339,338
348,339,338
346,339,338
344,339,338
343,340,339
342,341,340
342,343,341
342,346,341
344,347,342
346,348,343
347,348,343
346,347,343
345,346,343
343,346,343
340,345,341
338,344,340
336,342,339
338,341,339
342,340,339
344,339,339
344,339,339
345,339,340
345,338,341
342,338,341
339,339,341
335,341,342
333,342,342
334,343,343
336,344,344
339,344,344
341,345,344
343,344,344
343,343,343
341,341,342
339,341,340
339,341,339
340,340,339
340,340,338
342,340,338
345,340,338
346,340,338
347,341,339
346,344,340
345,347,340
344,349,341
343,350,342
342,351,343
343,352,342
343,351,343
344,348,343
343,345,343
343,342,342
343,342,341
340,341,340
338,337,340
336,335,340
337,333,339
338,334,338
338,333,339
338,334,339
340,337,340
343,340,340
344,343,341
343,344,341
341,346,342
340,347,344
340,349,344
338,348,344
338,348,345
340,346,344
340,345,343
341,342,343
341,341,342
344,339,341
347,338,340
348,337,339
347,336,337
345,338,337
343,339,337
344,342,338
344,345,338
343,347,339
342,348,340
343,349,341
343,349,341
342,348,342
342,348,343
342,347,343
341,345,342
338,342,342
336,339,342
337,338,342
340,336,342
341,336,341
341,336,340
342,336,340
343,337,341
344,338,341
342,341,341
339,342,341
335,344,341
335,346,342
336,347,342
339,346,342
341,346,342
343,345,341
343,343,341
342,342,340
341,342,340
341,340,340
343,339,340
343,338,339
344,339,339
345,340,339
347,342,340
348,345,340
350,348,341
347,351,341
342,351,341
339,351,342
338,351,342
338,348,342
339,346,342
341,343,342
342,343,342
341,340,341
341,337,342
337,335,341
337,333,340
336,334,340
335,333,339
335,334,340
339,337,340
345,340,341
347,342,341
347,344,342
343,347,342
341,348,343
338,349,343
336,348,343
336,348,343
338,347,343
340,344,343
344,342,343
345,340,342
348,339,341
350,339,340
349,337,339
344,338,338
342,339,338
343,342,338
345,344,338
346,345,339
345,346,340
345,346,340
343,348,340
340,348,341
339,347,341
340,346,342
340,345,342
339,343,342
337,340,341
337,338,341
339,337,342
342,337,342
342,337,341
341,337,342
341,338,342
342,339,342
342,341,342
340,343,342
338,344,342
336,345,342
336,345,342
336,345,341
338,344,341
342,343,341
344,343,340
346,343,339
344,342,339
343,340,339
343,340,339
345,340,339
344,342,339
343,345,339
345,346,340
346,349,341
348,350,341
347,351,341
344,350,341
341,347,342
338,345,342
338,342,342
338,342,342
340,340,342
340,338,342
340,335,342
337,334,341
336,334,341
336,333,341
337,335,341
339,337,341
342,339,340
343,342,341
345,344,342
346,347,342
345,349,342
342,348,343
338,348,343
336,347,343
336,345,343
337,345,342
341,342,342
346,341,342
349,341,341
351,339,340
350,339,340
348,340,338
346,342,338
343,344,338
342,344,338
341,345,338
342,346,338
343,346,339
342,347,340
341,346,340
341,345,341
340,344,341
338,342,342
337,340,342
335,338,342
337,337,343
340,337,344
342,337,343
342,338,343
343,339,343
344,340,342
342,341,342
340,343,343
338,344,342
337,344,342
335,344,342
336,344,341
339,343,340
342,343,340
345,343,340
347,343,339
346,342,338
343,341,338
343,341,338
343,343,338
342,345,339
345,347,340
346,351,340
348,349,341
347,350,341
344,349,340
341,346,342
339,344,342
338,342,341
338,341,341
338,338,341
338,336,342
338,334,342
338,334,342
336,333,341
335,334,341
337,336,342
341,337,342
343,341,341
344,343,341
345,345,342
345,346,342
343,348,343
341,348,343
339,347,342
337,346,343
337,344,343
339,343,343
342,343,342
346,341,342
349,341,341
351,341,340
350,342,339
347,343,337
345,344,337
343,344,337
344,344,337
342,346,337
341,345,337
340,345,338
339,344,339
340,343,339
340,342,340
339,340,340
337,339,341
337,337,342
337,337,343
339,337,344
341,339,345
343,340,345
343,340,345
343,342,344
341,343,344
339,343,344
338,344,344
338,344,343
337,343,343
338,342,342
340,343,341
343,344,340
346,342,340
347,342,339
346,342,338
345,343,337
343,346,336
342,346,336
341,351,337
344,350,338
346,350,339
345,349,339
344,345,339
342,344,340
341,342,341
340,342,341
339,339,342
338,336,342
336,335,343
336,334,343
336,334,343
335,334,343
337,336,342
341,338,343
345,340,343
345,343,343
344,344,343
344,345,343
341,347,343
340,347,343
338,346,344
338,344,343
338,343,343
341,343,343
343,342,343
346,343,342
348,343,341
350,344,339
350,345,338
347,344,337
345,344,337
345,344,337
343,346,336
341,346,336
339,344,336
339,342,337
340,342,337
342,341,337
340,339,338
337,337,339
337,337,340
339,337,341
340,338,343
339,340,345
340,340,345
342,341,346
343,343,347
341,343,347
338,343,346
336,343,347
338,342,347
341,342,346
342,342,345
342,344,344
344,343,342
347,343,341
346,344,340
344,346,338
343,347,336
341,348,335
340,349,335
342,350,335
343,350,335
343,346,336
344,344,336
345,342,336
345,341,338
342,340,339
339,337,340
336,335,340
333,335,341
332,335,342
333,335,343
336,337,343
342,338,344
346,340,344
347,342,344
345,344,345
345,346,344
343,346,344
341,345,345
339,344,345
337,343,344
339,342,344
339,343,344
342,342,344
345,344,344
349,346,343
352,347,341
351,346,339
347,344,338
344,345,337
344,345,337
342,345,337
338,343,336
337,341,336
339,341,335
342,339,336
343,339,336
341,337,336
339,337,337
338,338,338
339,339,340
338,341,341
339,342,342
341,343,343
343,343,344
342,344,345
339,344,346
338,343,346
339,343,348
341,342,349
342,344,348
341,343,347
343,342,347
345,343,345
346,346,344
344,347,341
341,348,340
341,349,338
341,348,336
339,348,335
339,345,335
341,343,335
344,341,335
347,339,336
345,339,335
343,336,336
339,336,336
335,335,337
331,335,338
329,336,340
333,338,341
341,340,341
346,341,342
348,344,343
348,346,344
348,347,345
345,346,346
343,344,346
338,344,345
335,344,345
337,343,345
338,342,347
343,343,346
348,347,345
352,348,344
352,345,343
349,344,342
344,345,340
343,345,339
339,344,339
337,340,339
338,339,338
339,340,337
341,337,337
341,336,336
341,335,335
340,337,335
341,339,335
339,341,336
338,342,337
339,343,337
340,345,339
342,345,340
341,345,341
340,344,343
342,344,344
343,343,346
343,344,347
342,344,348
344,344,348
345,346,349
345,348,347
344,348,345
339,349,344
340,348,343
341,348,342
340,346,340
339,342,339
340,340,338
344,337,337
344,337,336
344,335,336
342,335,336
337,334,335
333,334,335
330,335,336
331,336,337
334,339,338
342,342,339
347,344,340
349,346,340
349,348,341
348,348,342
346,347,344
344,347,345
340,347,345
338,345,345
337,346,346
340,346,347
345,348,347
349,346,346
351,346,345
349,346,343
347,344,341
340,342,341
337,339,342
338,337,341
339,337,340
340,335,340
338,334,340
338,333,338
338,334,337
339,336,337
340,339,337
339,341,337
340,342,338
340,344,338
341,344,337
